date,time,players
09-30,06:00:00,50413
09-30,07:00:00,40002
09-30,08:00:00,33057
09-30,09:00:00,29971
09-30,10:00:00,30161
09-30,11:00:00,32178
09-30,12:00:00,36097
09-30,13:00:00,41653
09-30,14:00:00,46301
09-30,15:00:00,51293
09-30,16:00:00,57114
09-30,17:00:00,62729
09-30,18:00:00,68045
09-30,19:00:00,71942
09-30,20:00:00,72740
09-30,21:00:00,72506
09-30,22:00:00,74365
09-30,23:00:00,81505
10-01,00:00:00,90307
10-01,01:00:00,94010
10-01,02:00:00,93742
10-01,03:00:00,89731
10-01,04:00:00,79575
10-01,05:00:00,66481
10-01,06:00:00,53419
10-01,07:00:00,42902
10-01,08:00:00,36016
10-01,09:00:00,34784
10-01,10:00:00,34953
10-01,11:00:00,36457
10-01,12:00:00,40812
10-01,13:00:00,46022
10-01,14:00:00,51343
10-01,15:00:00,56075
10-01,16:00:00,61308
10-01,17:00:00,66582
10-01,18:00:00,70675
10-01,19:00:00,73327
10-01,20:00:00,73489
10-01,21:00:00,73715
10-01,22:00:00,76645
10-01,23:00:00,82747
10-02,00:00:00,91366
10-02,01:00:00,96326
10-02,02:00:00,96312
10-02,03:00:00,92935
10-02,04:00:00,81803
10-02,05:00:00,68688
10-02,06:00:00,55295
10-02,07:00:00,44496
10-02,08:00:00,37259
10-02,09:00:00,33200
10-02,10:00:00,32555
10-02,11:00:00,35475
10-02,12:00:00,39874
10-02,13:00:00,45132
10-02,14:00:00,50295
10-02,15:00:00,54786
10-02,16:00:00,59511
10-02,17:00:00,64962
10-02,18:00:00,69990
10-02,19:00:00,73512
10-02,20:00:00,74912
10-02,21:00:00,74824
10-02,22:00:00,75485
10-02,23:00:00,80651
10-03,00:00:00,86641
10-03,01:00:00,91223
10-03,02:00:00,92232
10-03,03:00:00,90214
10-03,04:00:00,81697
10-03,05:00:00,68808
10-03,06:00:00,54956
10-03,07:00:00,44355
10-03,08:00:00,36962
10-03,09:00:00,34108
10-03,10:00:00,35593
10-03,11:00:00,37998
10-03,12:00:00,42429
10-03,13:00:00,48382
10-03,14:00:00,53746
10-03,15:00:00,58624
10-03,16:00:00,63629
10-03,17:00:00,68567
10-03,18:00:00,72971
10-03,19:00:00,77577
10-03,20:00:00,80110
10-03,21:00:00,79960
10-03,22:00:00,80377
10-03,23:00:00,83588
10-04,00:00:00,90346
10-04,01:00:00,97368
10-04,02:00:00,100958
10-04,03:00:00,100691
10-04,04:00:00,96328
10-04,05:00:00,86232
10-04,06:00:00,71944
10-04,07:00:00,58562
10-04,08:00:00,48796
10-04,09:00:00,42907
10-04,10:00:00,41420
10-04,11:00:00,43613
10-04,12:00:00,48484
10-04,13:00:00,55288
10-04,14:00:00,62747
10-04,15:00:00,69037
10-04,16:00:00,74608
10-04,17:00:00,81416
10-04,18:00:00,87305
10-04,19:00:00,91495
10-04,20:00:00,92964
10-04,21:00:00,92746
10-04,22:00:00,89981
10-04,23:00:00,86534
10-05,00:00:00,88152
10-05,01:00:00,92453
10-05,02:00:00,95496
10-05,03:00:00,95353
10-05,04:00:00,92098
10-05,05:00:00,83238
10-05,06:00:00,72858
10-05,07:00:00,60321
10-05,08:00:00,49589
10-05,09:00:00,43483
10-05,10:00:00,41742
10-05,11:00:00,43470
10-05,12:00:00,50046
10-05,13:00:00,56660
10-05,14:00:00,63826
10-05,15:00:00,69983
10-05,16:00:00,76071
10-05,17:00:00,81730
10-05,18:00:00,88892
10-05,19:00:00,92441
10-05,20:00:00,92367
10-05,21:00:00,91432
10-05,22:00:00,88047
10-05,23:00:00,88438
10-06,00:00:00,92042
10-06,01:00:00,93985
10-06,02:00:00,93758
10-06,03:00:00,89217
10-06,04:00:00,79229
10-06,05:00:00,66489
10-06,06:00:00,54337
10-06,07:00:00,43387
10-06,08:00:00,35840
10-06,09:00:00,31796
10-06,10:00:00,30625
10-06,11:00:00,32085
10-06,12:00:00,36001
10-06,13:00:00,41378
10-06,14:00:00,46772
10-06,15:00:00,51891
10-06,16:00:00,57182
10-06,17:00:00,63201
10-06,18:00:00,68034
10-06,19:00:00,71750
10-06,20:00:00,72146
10-06,21:00:00,71966
10-06,22:00:00,73413
10-06,23:00:00,80699
10-07,00:00:00,87963
10-07,01:00:00,90044
10-07,02:00:00,90991
10-07,03:00:00,84635
10-07,04:00:00,79691
10-07,05:00:00,66706
10-07,06:00:00,42303
10-07,07:00:00,39855
10-07,08:00:00,34943
10-07,09:00:00,31526
10-07,10:00:00,30377
10-07,11:00:00,31850
10-07,12:00:00,35684
10-07,13:00:00,41238
10-07,14:00:00,46539
10-07,15:00:00,51685
10-07,16:00:00,53482
10-07,17:00:00,60919
10-07,18:00:00,67254
10-07,19:00:00,70418
10-07,20:00:00,70533
10-07,21:00:00,70120
10-07,22:00:00,71653
10-07,23:00:00,78271
10-08,00:00:00,86099
10-08,01:00:00,90028
10-08,02:00:00,89824
10-08,03:00:00,86194
10-08,04:00:00,77251
10-08,05:00:00,64261
10-08,06:00:00,51313
10-08,07:00:00,41066
10-08,08:00:00,33970
10-08,09:00:00,30617
10-08,10:00:00,30508
10-08,11:00:00,31674
10-08,12:00:00,35863
10-08,13:00:00,41368
10-08,14:00:00,46399
10-08,15:00:00,50936
10-08,16:00:00,55871
10-08,17:00:00,61372
10-08,18:00:00,66362
10-08,19:00:00,69234
10-08,20:00:00,69847
10-08,21:00:00,69643
10-08,22:00:00,71728
10-08,23:00:00,78330
10-09,00:00:00,85922
10-09,01:00:00,89635
10-09,02:00:00,89678
10-09,03:00:00,86244
10-09,04:00:00,76468
10-09,05:00:00,64648
10-09,06:00:00,51402
10-09,07:00:00,41424
10-09,08:00:00,34510
10-09,09:00:00,30220
10-09,10:00:00,28932
10-09,11:00:00,30733
10-09,12:00:00,34357
10-09,13:00:00,39685
10-09,14:00:00,44490
10-09,15:00:00,48492
10-09,16:00:00,53893
10-09,17:00:00,58604
10-09,18:00:00,63257
10-09,19:00:00,66886
10-09,20:00:00,67175
10-09,21:00:00,67079
10-09,22:00:00,68173
10-09,23:00:00,72979
10-10,00:00:00,78895
10-10,01:00:00,82409
10-10,02:00:00,82332
10-10,03:00:00,80478
10-10,04:00:00,75020
10-10,05:00:00,63888
10-10,06:00:00,52161
10-10,07:00:00,41982
10-10,08:00:00,31453
10-10,09:00:00,19057
10-10,10:00:00,9649
10-10,11:00:00,46276
10-10,12:00:00,55186
10-10,13:00:00,62698
10-10,14:00:00,68175
10-10,15:00:00,71821
10-10,16:00:00,77640
10-10,17:00:00,83817
10-10,18:00:00,89524
10-10,19:00:00,94541
10-10,20:00:00,96940
10-10,21:00:00,96869
10-10,22:00:00,95950
10-10,23:00:00,99020
10-11,00:00:00,103702
10-11,01:00:00,109327
10-11,02:00:00,112146
10-11,03:00:00,111538
10-11,04:00:00,106286
10-11,05:00:00,94073
10-11,06:00:00,79079
10-11,07:00:00,64137
10-11,08:00:00,52670
10-11,09:00:00,46163
10-11,10:00:00,44804
10-11,11:00:00,47173
10-11,12:00:00,52463
10-11,13:00:00,58751
10-11,14:00:00,65983
10-11,15:00:00,72633
10-11,16:00:00,79424
10-11,17:00:00,86192
10-11,18:00:00,91958
10-11,19:00:00,95501
10-11,20:00:00,95766
10-11,21:00:00,95514
10-11,22:00:00,92815
10-11,23:00:00,89668
10-12,00:00:00,91821
10-12,01:00:00,96147
10-12,02:00:00,98494
10-12,03:00:00,98523
10-12,04:00:00,95195
10-12,05:00:00,86375
10-12,06:00:00,73738
10-12,07:00:00,60856
10-12,08:00:00,50666
10-12,09:00:00,44995
10-12,10:00:00,43895
10-12,11:00:00,45983
10-12,12:00:00,50538
10-12,13:00:00,56934
10-12,14:00:00,63902
10-12,15:00:00,70437
10-12,16:00:00,76869
10-12,17:00:00,84927
10-12,18:00:00,91538
10-12,19:00:00,94403
10-12,20:00:00,94273
10-12,21:00:00,93333
10-12,22:00:00,89987
10-12,23:00:00,90921
10-13,00:00:00,94330
10-13,01:00:00,95257
10-13,02:00:00,95113
10-13,03:00:00,91732
10-13,04:00:00,83598
10-13,05:00:00,73033
10-13,06:00:00,58985
10-13,07:00:00,46913
10-13,08:00:00,38126
10-13,09:00:00,33287
10-13,10:00:00,32229
10-13,11:00:00,33640
10-13,12:00:00,37758
10-13,13:00:00,43791
10-13,14:00:00,49709
10-13,15:00:00,55882
10-13,16:00:00,62448
10-13,17:00:00,69795
10-13,18:00:00,75710
10-13,19:00:00,79013
10-13,20:00:00,79245
10-13,21:00:00,78776
10-13,22:00:00,78445
10-13,23:00:00,79041
10-13,23:10:00,79463
10-13,23:20:00,80175
10-13,23:30:00,80683
10-13,23:40:00,81657
10-13,23:50:00,82423
10-14,00:00:00,83213
10-14,00:10:00,83946
10-14,00:20:00,85050
10-14,00:30:00,86105
10-14,00:40:00,87057
10-14,00:50:00,88058
10-14,01:00:00,88458
10-14,01:10:00,89076
10-14,01:20:00,89782
10-14,01:30:00,90244
10-14,01:40:00,90728
10-14,01:50:00,90850
10-14,02:00:00,90658
10-14,02:10:00,90220
10-14,02:20:00,90108
10-14,02:30:00,89771
10-14,02:40:00,89394
10-14,02:50:00,88592
10-14,03:00:00,87328
10-14,03:10:00,85969
10-14,03:20:00,84563
10-14,03:30:00,83019
10-14,03:40:00,81054
10-14,03:50:00,79478
10-14,04:00:00,77801
10-14,04:10:00,75809
10-14,04:20:00,73767
10-14,04:30:00,71978
10-14,04:40:00,69877
10-14,04:50:00,67903
10-14,05:00:00,65749
10-14,05:10:00,63315
10-14,05:20:00,60823
10-14,05:30:00,58614
10-14,05:40:00,56678
10-14,05:50:00,54624
10-14,06:00:00,52579
10-14,06:10:00,50433
10-14,06:20:00,48394
10-14,06:30:00,46514
10-14,06:40:00,44599
10-14,06:50:00,42848
10-14,07:00:00,41198
10-14,07:10:00,39420
10-14,07:20:00,37992
10-14,07:30:00,36880
10-14,07:40:00,35754
10-14,07:50:00,34738
10-14,08:00:00,33904
10-14,08:10:00,32978
10-14,08:20:00,32183
10-14,08:30:00,31516
10-14,08:40:00,30981
10-14,08:50:00,30594
10-14,09:00:00,30161
10-14,09:10:00,30075
10-14,09:20:00,30016
10-14,09:30:00,29955
10-14,09:40:00,30019
10-14,09:50:00,30067
10-14,10:00:00,30021
10-14,10:10:00,30016
10-14,10:20:00,30013
10-14,10:30:00,30062
10-14,10:40:00,30237
10-14,10:50:00,30328
10-14,11:00:00,30320
10-14,11:10:00,30477
10-14,11:20:00,30683
10-14,11:30:00,31049
10-14,11:40:00,31398
10-14,11:50:00,31867
10-14,12:00:00,32390
10-14,12:10:00,32924
10-14,12:20:00,33597
10-14,12:30:00,34136
10-14,12:40:00,35156
10-14,12:50:00,35990
10-14,13:00:00,36778
10-14,13:10:00,37633
10-14,13:20:00,38641
10-14,13:30:00,39536
10-14,13:40:00,40412
10-14,13:50:00,41397
10-14,14:00:00,42261
10-14,14:10:00,43087
10-14,14:20:00,44007
10-14,14:30:00,44591
10-14,14:40:00,45421
10-14,14:50:00,46254
10-14,15:00:00,46820
10-14,15:10:00,47542
10-14,15:20:00,48359
10-14,15:30:00,49171
10-14,15:40:00,49844
10-14,15:50:00,50612
10-14,16:00:00,51152
10-14,16:10:00,51880
10-14,16:20:00,52916
10-14,16:30:00,54078
10-14,16:40:00,55117
10-14,16:50:00,56153
10-14,17:00:00,56996
10-14,17:10:00,57700
10-14,17:20:00,58433
10-14,17:30:00,59387
10-14,17:40:00,60315
10-14,17:50:00,61250
10-14,18:00:00,61786
10-14,18:10:00,62550
10-14,18:20:00,63435
10-14,18:30:00,64123
10-14,18:40:00,65119
10-14,18:50:00,65694
10-14,19:00:00,66144
10-14,19:10:00,66714
10-14,19:20:00,67379
10-14,19:30:00,67851
10-14,19:40:00,68578
10-14,19:50:00,69217
10-14,20:00:00,69316
10-14,20:10:00,69182
10-14,20:20:00,69382
10-14,20:30:00,69410
10-14,20:40:00,69522
10-14,20:50:00,69718
10-14,21:00:00,69635
10-14,21:10:00,69389
