date,time,players
09-30,06:00:00,47608
09-30,07:00:00,48462
09-30,08:00:00,51542
09-30,09:00:00,51740
09-30,10:00:00,54828
09-30,11:00:00,66424
09-30,12:00:00,81390
09-30,13:00:00,94241
09-30,14:00:00,97488
09-30,15:00:00,95638
09-30,16:00:00,81586
09-30,17:00:00,66630
09-30,18:00:00,56986
09-30,19:00:00,52065
09-30,20:00:00,47851
09-30,21:00:00,42797
09-30,22:00:00,38405
09-30,23:00:00,39375
10-01,00:00:00,45066
10-01,01:00:00,51539
10-01,02:00:00,56648
10-01,03:00:00,56981
10-01,04:00:00,57349
10-01,05:00:00,60970
10-01,06:00:00,64627
10-01,07:00:00,67512
10-01,08:00:00,68489
10-01,09:00:00,67816
10-01,10:00:00,63910
10-01,11:00:00,74238
10-01,12:00:00,87886
10-01,13:00:00,98653
10-01,14:00:00,100410
10-01,15:00:00,97660
10-01,16:00:00,83280
10-01,17:00:00,67842
10-01,18:00:00,57665
10-01,19:00:00,51302
10-01,20:00:00,47001
10-01,21:00:00,41846
10-01,22:00:00,37343
10-01,23:00:00,38067
10-02,00:00:00,43810
10-02,01:00:00,51170
10-02,02:00:00,57164
10-02,03:00:00,57814
10-02,04:00:00,58935
10-02,05:00:00,64047
10-02,06:00:00,68288
10-02,07:00:00,70338
10-02,08:00:00,70784
10-02,09:00:00,70467
10-02,10:00:00,67104
10-02,11:00:00,77807
10-02,12:00:00,92128
10-02,13:00:00,103430
10-02,14:00:00,105032
10-02,15:00:00,102327
10-02,16:00:00,87565
10-02,17:00:00,70869
10-02,18:00:00,60049
10-02,19:00:00,53360
10-02,20:00:00,48409
10-02,21:00:00,43251
10-02,22:00:00,38631
10-02,23:00:00,38707
10-03,00:00:00,44028
10-03,01:00:00,50809
10-03,02:00:00,57188
10-03,03:00:00,58046
10-03,04:00:00,60953
10-03,05:00:00,66266
10-03,06:00:00,70910
10-03,07:00:00,74105
10-03,08:00:00,75393
10-03,09:00:00,74855
10-03,10:00:00,70922
10-03,11:00:00,82095
10-03,12:00:00,96013
10-03,13:00:00,107377
10-03,14:00:00,109017
10-03,15:00:00,106924
10-03,16:00:00,93039
10-03,17:00:00,76094
10-03,18:00:00,62991
10-03,19:00:00,56421
10-03,20:00:00,51726
10-03,21:00:00,47265
10-03,22:00:00,42802
10-03,23:00:00,40297
10-04,00:00:00,45215
10-04,01:00:00,53550
10-04,02:00:00,61723
10-04,03:00:00,64044
10-04,04:00:00,67414
10-04,05:00:00,73753
10-04,06:00:00,78381
10-04,07:00:00,81958
10-04,08:00:00,83426
10-04,09:00:00,83255
10-04,10:00:00,79285
10-04,11:00:00,90422
10-04,12:00:00,105712
10-04,13:00:00,117988
10-04,14:00:00,120970
10-04,15:00:00,120017
10-04,16:00:00,107190
10-04,17:00:00,89669
10-04,18:00:00,77095
10-04,19:00:00,69048
10-04,20:00:00,63975
10-04,21:00:00,58678
10-04,22:00:00,53015
10-04,23:00:00,48631
10-05,00:00:00,50529
10-05,01:00:00,57333
10-05,02:00:00,66029
10-05,03:00:00,69022
10-05,04:00:00,72345
10-05,05:00:00,78639
10-05,06:00:00,84003
10-05,07:00:00,88215
10-05,08:00:00,90198
10-05,09:00:00,89851
10-05,10:00:00,86093
10-05,11:00:00,97595
10-05,12:00:00,113652
10-05,13:00:00,126364
10-05,14:00:00,128824
10-05,15:00:00,127625
10-05,16:00:00,114038
10-05,17:00:00,96983
10-05,18:00:00,84504
10-05,19:00:00,76729
10-05,20:00:00,69709
10-05,21:00:00,62183
10-05,22:00:00,54658
10-05,23:00:00,50385
10-06,00:00:00,52961
10-06,01:00:00,57929
10-06,02:00:00,62758
10-06,03:00:00,63020
10-06,04:00:00,64730
10-06,05:00:00,71426
10-06,06:00:00,77507
10-06,07:00:00,80983
10-06,08:00:00,81436
10-06,09:00:00,80461
10-06,10:00:00,73210
10-06,11:00:00,83227
10-06,12:00:00,98551
10-06,13:00:00,111170
10-06,14:00:00,113978
10-06,15:00:00,112643
10-06,16:00:00,98704
10-06,17:00:00,81489
10-06,18:00:00,69075
10-06,19:00:00,60656
10-06,20:00:00,54081
10-06,21:00:00,47695
10-06,22:00:00,42368
10-06,23:00:00,42225
10-07,00:00:00,46748
10-07,01:00:00,48350
10-07,02:00:00,58132
10-07,03:00:00,59806
10-07,04:00:00,62091
10-07,05:00:00,66602
10-07,06:00:00,69221
10-07,07:00:00,76955
10-07,08:00:00,79422
10-07,09:00:00,79411
10-07,10:00:00,75073
10-07,11:00:00,85420
10-07,12:00:00,100328
10-07,13:00:00,111862
10-07,14:00:00,113585
10-07,15:00:00,111126
10-07,16:00:00,96172
10-07,17:00:00,69765
10-07,18:00:00,63710
10-07,19:00:00,57991
10-07,20:00:00,52198
10-07,21:00:00,46173
10-07,22:00:00,40838
10-07,23:00:00,40473
10-08,00:00:00,45379
10-08,01:00:00,51144
10-08,02:00:00,57195
10-08,03:00:00,57905
10-08,04:00:00,60456
10-08,05:00:00,65424
10-08,06:00:00,70487
10-08,07:00:00,74846
10-08,08:00:00,76712
10-08,09:00:00,76339
10-08,10:00:00,71950
10-08,11:00:00,83727
10-08,12:00:00,99832
10-08,13:00:00,112474
10-08,14:00:00,112710
10-08,15:00:00,103178
10-08,16:00:00,77465
10-08,17:00:00,60360
10-08,18:00:00,53794
10-08,19:00:00,50230
10-08,20:00:00,47306
10-08,21:00:00,42891
10-08,22:00:00,38465
10-08,23:00:00,38587
10-09,00:00:00,43146
10-09,01:00:00,46836
10-09,02:00:00,50650
10-09,03:00:00,50670
10-09,04:00:00,53003
10-09,05:00:00,53041
10-09,06:00:00,50239
10-09,07:00:00,52048
10-09,08:00:00,57574
10-09,09:00:00,58145
10-09,10:00:00,62747
10-09,11:00:00,77781
10-09,12:00:00,96355
10-09,13:00:00,112901
10-09,14:00:00,114317
10-09,15:00:00,105988
10-09,16:00:00,77650
10-09,17:00:00,59216
10-09,18:00:00,52197
