date,time,players
10-06,08:00:00,35512
10-06,09:00:00,34612
10-06,10:00:00,35955
10-06,11:00:00,41246
10-06,12:00:00,47966
10-06,13:00:00,54167
10-06,14:00:00,57998
10-06,15:00:00,60950
10-06,16:00:00,64644
10-06,17:00:00,69268
10-06,18:00:00,72443
10-06,19:00:00,72996
10-06,20:00:00,71482
10-06,21:00:00,66529
10-06,22:00:00,62320
10-06,23:00:00,64389
10-07,00:00:00,66858
10-07,01:00:00,67126
10-07,02:00:00,62984
10-07,03:00:00,54169
10-07,04:00:00,51939
10-07,05:00:00,44553
10-07,06:00:00,26359
10-07,07:00:00,30252
10-07,08:00:00,30986
10-07,09:00:00,31248
10-07,10:00:00,33253
10-07,11:00:00,38223
10-07,12:00:00,44568
10-07,13:00:00,49982
10-07,14:00:00,52966
10-07,15:00:00,55634
10-07,16:00:00,56911
10-07,17:00:00,59865
10-07,18:00:00,66383
10-07,19:00:00,66864
10-07,20:00:00,65674
10-07,21:00:00,61397
10-07,22:00:00,57486
10-07,23:00:00,58813
10-08,00:00:00,62327
10-08,01:00:00,62614
10-08,02:00:00,61971
10-08,03:00:00,56669
10-08,04:00:00,48444
10-08,05:00:00,40508
10-08,06:00:00,34393
10-08,07:00:00,30345
10-08,08:00:00,28546
10-08,09:00:00,28522
10-08,10:00:00,30573
10-08,11:00:00,35690
10-08,12:00:00,41695
10-08,13:00:00,46884
10-08,14:00:00,48750
10-08,15:00:00,49665
10-08,16:00:00,52289
10-08,17:00:00,55833
10-08,18:00:00,59187
10-08,19:00:00,59736
10-08,20:00:00,59026
10-08,21:00:00,55739
10-08,22:00:00,52635
10-08,23:00:00,54459
10-09,00:00:00,57093
10-09,01:00:00,57204
10-09,02:00:00,56068
10-09,03:00:00,51185
10-09,04:00:00,43220
10-09,05:00:00,36100
10-09,06:00:00,29242
10-09,07:00:00,24942
10-09,08:00:00,23280
10-09,09:00:00,24219
10-09,10:00:00,26929
10-09,11:00:00,30960
10-09,12:00:00,36390
10-09,13:00:00,41681
10-09,14:00:00,44014
10-09,15:00:00,44964
10-09,16:00:00,44799
10-09,17:00:00,37258
10-09,18:00:00,44931
10-09,19:00:00,48147
10-09,20:00:00,48057
10-09,21:00:00,47062
10-09,22:00:00,45590
10-09,23:00:00,47784
10-10,00:00:00,50373
10-10,01:00:00,51010
10-10,02:00:00,50781
10-10,03:00:00,48482
10-10,04:00:00,44167
10-10,05:00:00,39814
10-10,06:00:00,34409
10-10,07:00:00,31548
10-10,08:00:00,30340
10-10,09:00:00,32270
10-10,10:00:00,36185
10-10,11:00:00,42309
10-10,12:00:00,49319
10-10,13:00:00,55364
10-10,14:00:00,57110
10-10,15:00:00,55742
10-10,16:00:00,52868
10-10,17:00:00,54097
10-10,18:00:00,56651
10-10,19:00:00,58643
10-10,20:00:00,58957
10-10,21:00:00,58478
10-10,22:00:00,55263
10-10,23:00:00,51754
10-11,00:00:00,53268
10-11,01:00:00,56067
10-11,02:00:00,57111
10-11,03:00:00,56807
10-11,04:00:00,53338
10-11,05:00:00,49615
10-11,06:00:00,43410
10-11,07:00:00,39525
10-11,08:00:00,39108
10-11,09:00:00,40864
10-11,10:00:00,44928
10-11,11:00:00,51634
10-11,12:00:00,58454
10-11,13:00:00,64620
10-11,14:00:00,68072
10-11,15:00:00,68396
10-11,16:00:00,67959
10-11,17:00:00,67408
10-11,18:00:00,67502
10-11,19:00:00,68475
10-11,20:00:00,68446
