date,time,players
09-30,06:00:00,39177
09-30,07:00:00,38270
09-30,08:00:00,38445
09-30,09:00:00,38998
09-30,10:00:00,40952
09-30,11:00:00,42908
09-30,12:00:00,45262
09-30,13:00:00,47199
09-30,14:00:00,47274
09-30,15:00:00,48956
09-30,16:00:00,49246
09-30,17:00:00,49949
09-30,18:00:00,50344
09-30,19:00:00,49935
09-30,20:00:00,47328
09-30,21:00:00,45258
09-30,22:00:00,43411
09-30,23:00:00,42663
10-01,00:00:00,42448
10-01,01:00:00,42426
10-01,02:00:00,41974
10-01,03:00:00,41727
10-01,04:00:00,40452
10-01,05:00:00,38820
10-01,06:00:00,36281
10-01,07:00:00,35044
10-01,08:00:00,34819
10-01,09:00:00,33976
10-01,10:00:00,34232
10-01,11:00:00,36036
10-01,12:00:00,37519
10-01,13:00:00,38762
10-01,14:00:00,38610
10-01,15:00:00,40196
10-01,16:00:00,42018
10-01,17:00:00,43560
10-01,18:00:00,43321
10-01,19:00:00,41113
10-01,20:00:00,38312
10-01,21:00:00,35046
10-01,22:00:00,33787
10-01,23:00:00,33314
10-02,00:00:00,33472
10-02,01:00:00,34075
10-02,02:00:00,34041
10-02,03:00:00,32441
10-02,04:00:00,30003
10-02,05:00:00,28056
10-02,06:00:00,25471
10-02,07:00:00,25118
10-02,08:00:00,27998
10-02,09:00:00,34178
10-02,10:00:00,40860
10-02,11:00:00,44313
10-02,12:00:00,46414
10-02,13:00:00,49608
10-02,14:00:00,50041
10-02,15:00:00,50435
10-02,16:00:00,51368
10-02,17:00:00,52985
10-02,18:00:00,53755
10-02,19:00:00,53328
10-02,20:00:00,51546
10-02,21:00:00,49374
10-02,22:00:00,46635
10-02,23:00:00,46360
10-03,00:00:00,47016
10-03,01:00:00,46932
10-03,02:00:00,46545
10-03,03:00:00,46106
10-03,04:00:00,44178
10-03,05:00:00,40613
10-03,06:00:00,39985
10-03,07:00:00,39566
10-03,08:00:00,40399
10-03,09:00:00,41681
10-03,10:00:00,43021
10-03,11:00:00,45195
10-03,12:00:00,47343
10-03,13:00:00,51630
10-03,14:00:00,51949
10-03,15:00:00,53498
10-03,16:00:00,55426
10-03,17:00:00,56639
10-03,18:00:00,57504
10-03,19:00:00,57304
10-03,20:00:00,55907
10-03,21:00:00,53204
10-03,22:00:00,48894
10-03,23:00:00,47712
10-04,00:00:00,48406
10-04,01:00:00,48881
10-04,02:00:00,49312
10-04,03:00:00,49182
10-04,04:00:00,47153
10-04,05:00:00,45850
10-04,06:00:00,43882
10-04,07:00:00,44218
10-04,08:00:00,45353
10-04,09:00:00,47048
10-04,10:00:00,49028
10-04,11:00:00,50175
10-04,12:00:00,51719
10-04,13:00:00,53410
10-04,14:00:00,54736
10-04,15:00:00,55748
10-04,16:00:00,56589
10-04,17:00:00,57832
10-04,18:00:00,59218
10-04,19:00:00,59476
10-04,20:00:00,58574
10-04,21:00:00,54801
10-04,22:00:00,52677
10-04,23:00:00,50154
10-05,00:00:00,49044
10-05,01:00:00,49108
10-05,02:00:00,49400
10-05,03:00:00,50058
10-05,04:00:00,49701
10-05,05:00:00,48585
10-05,06:00:00,48215
10-05,07:00:00,49319
10-05,08:00:00,50840
10-05,09:00:00,51770
10-05,10:00:00,50175
10-05,11:00:00,51535
10-05,12:00:00,53309
10-05,13:00:00,54968
10-05,14:00:00,54651
10-05,15:00:00,55896
10-05,16:00:00,56240
10-05,17:00:00,57285
10-05,18:00:00,59910
10-05,19:00:00,58759
10-05,20:00:00,55137
10-05,21:00:00,52476
10-05,22:00:00,50271
10-05,23:00:00,47505
10-06,00:00:00,47696
10-06,01:00:00,47504
10-06,02:00:00,46852
10-06,03:00:00,46099
10-06,04:00:00,44100
10-06,05:00:00,42984
10-06,06:00:00,41126
10-06,07:00:00,39808
10-06,08:00:00,39924
10-06,09:00:00,40393
10-06,10:00:00,41555
10-06,11:00:00,43282
10-06,12:00:00,47408
10-06,13:00:00,49619
10-06,14:00:00,51123
10-06,15:00:00,52573
10-06,16:00:00,52384
10-06,17:00:00,54707
10-06,18:00:00,55777
10-06,19:00:00,55852
10-06,20:00:00,53683
10-06,21:00:00,47303
10-06,22:00:00,45097
10-06,23:00:00,45564
10-07,00:00:00,46353
10-07,01:00:00,46490
10-07,02:00:00,41749
10-07,03:00:00,40329
10-07,04:00:00,40794
10-07,05:00:00,40500
10-07,06:00:00,26729
10-07,07:00:00,36046
10-07,08:00:00,38039
10-07,09:00:00,40275
10-07,10:00:00,42042
10-07,11:00:00,43107
10-07,12:00:00,44583
10-07,13:00:00,46567
10-07,14:00:00,46914
10-07,15:00:00,48331
10-07,16:00:00,48891
10-07,17:00:00,43535
10-07,18:00:00,49887
10-07,19:00:00,49914
10-07,20:00:00,48786
10-07,21:00:00,43911
10-07,22:00:00,42920
10-07,23:00:00,41587
10-08,00:00:00,41736
10-08,01:00:00,41761
10-08,02:00:00,41639
10-08,03:00:00,40694
10-08,04:00:00,38301
10-08,05:00:00,36293
10-08,06:00:00,33685
10-08,07:00:00,32922
10-08,08:00:00,32641
10-08,09:00:00,32270
10-08,10:00:00,32857
10-08,11:00:00,34510
10-08,12:00:00,35129
10-08,13:00:00,37647
10-08,14:00:00,38963
10-08,15:00:00,41363
10-08,16:00:00,42428
10-08,17:00:00,42630
10-08,18:00:00,43176
10-08,19:00:00,43190
10-08,20:00:00,41663
10-08,21:00:00,39377
10-08,22:00:00,38371
10-08,23:00:00,38536
10-09,00:00:00,39150
10-09,01:00:00,38867
10-09,02:00:00,38189
10-09,03:00:00,37724
10-09,04:00:00,35193
10-09,05:00:00,27969
10-09,06:00:00,25927
10-09,07:00:00,25296
10-09,08:00:00,26396
10-09,09:00:00,37002
10-09,10:00:00,40949
10-09,11:00:00,43910
10-09,12:00:00,47266
10-09,13:00:00,49070
10-09,14:00:00,49691
10-09,15:00:00,49594
10-09,16:00:00,51754
10-09,17:00:00,52532
10-09,18:00:00,65580
10-09,19:00:00,72828
10-09,20:00:00,61643
10-09,21:00:00,60683
10-09,22:00:00,69795
10-09,23:00:00,58038
10-10,00:00:00,56525
10-10,01:00:00,55322
10-10,02:00:00,56224
10-10,03:00:00,55591
10-10,04:00:00,52850
10-10,05:00:00,51345
10-10,06:00:00,49740
10-10,07:00:00,46735
10-10,08:00:00,43015
10-10,09:00:00,45383
10-10,10:00:00,48912
10-10,11:00:00,52414
10-10,12:00:00,55386
10-10,13:00:00,57017
10-10,14:00:00,59576
10-10,15:00:00,62074
10-10,16:00:00,63375
10-10,17:00:00,64753
10-10,18:00:00,66252
10-10,19:00:00,72985
10-10,20:00:00,65808
10-10,21:00:00,69388
10-10,22:00:00,55712
10-10,23:00:00,54809
10-11,00:00:00,54444
10-11,01:00:00,54787
10-11,02:00:00,55004
10-11,03:00:00,54685
10-11,04:00:00,53297
10-11,05:00:00,51388
10-11,06:00:00,49062
10-11,07:00:00,49910
10-11,08:00:00,51421
10-11,09:00:00,51779
10-11,10:00:00,54898
10-11,11:00:00,57424
10-11,12:00:00,62781
10-11,13:00:00,64228
10-11,14:00:00,65815
10-11,15:00:00,66707
10-11,16:00:00,66780
10-11,17:00:00,80748
10-11,18:00:00,83683
10-11,19:00:00,83814
10-11,20:00:00,82862
10-11,21:00:00,65615
10-11,22:00:00,74166
10-11,23:00:00,56809
10-12,00:00:00,55386
10-12,01:00:00,55488
10-12,02:00:00,56282
10-12,03:00:00,56048
10-12,04:00:00,54799
10-12,05:00:00,52070
10-12,06:00:00,50304
10-12,07:00:00,51559
10-12,08:00:00,53233
10-12,09:00:00,69827
10-12,10:00:00,71516
10-12,11:00:00,60236
10-12,12:00:00,61879
10-12,13:00:00,62992
10-12,14:00:00,64518
10-12,15:00:00,65230
10-12,16:00:00,66202
10-12,17:00:00,68405
10-12,18:00:00,81970
10-12,19:00:00,83091
10-12,20:00:00,77616
10-12,21:00:00,59923
10-12,22:00:00,56475
10-12,23:00:00,53348
10-13,00:00:00,54910
10-13,01:00:00,54592
10-13,02:00:00,67430
10-13,03:00:00,52109
10-13,04:00:00,50387
10-13,05:00:00,47835
10-13,06:00:00,46184
10-13,07:00:00,43880
10-13,08:00:00,43146
10-13,09:00:00,45590
10-13,10:00:00,60850
10-13,11:00:00,60731
10-13,12:00:00,49010
10-13,13:00:00,51769
10-13,14:00:00,54493
10-13,15:00:00,56990
10-13,16:00:00,59060
10-13,17:00:00,61835
10-13,18:00:00,76503
10-13,19:00:00,78015
10-13,20:00:00,59832
10-13,21:00:00,56371
10-13,22:00:00,51851
10-13,23:00:00,41409
10-13,23:10:00,44798
10-13,23:20:00,46985
10-13,23:30:00,48829
10-13,23:40:00,50123
10-13,23:50:00,50551
10-14,00:00:00,50644
10-14,00:10:00,50266
10-14,00:20:00,50317
10-14,00:30:00,50488
10-14,00:40:00,51053
10-14,00:50:00,51182
10-14,01:00:00,51249
10-14,01:10:00,50899
10-14,01:20:00,50931
10-14,01:30:00,51082
10-14,01:40:00,50818
10-14,01:50:00,50837
10-14,02:00:00,50597
10-14,02:10:00,50325
10-14,02:20:00,50108
10-14,02:30:00,50078
10-14,02:40:00,49700
10-14,02:50:00,49614
10-14,03:00:00,49690
10-14,03:10:00,64700
10-14,03:20:00,65118
10-14,03:30:00,48683
10-14,03:40:00,48319
10-14,03:50:00,48078
10-14,04:00:00,47797
10-14,04:10:00,46900
10-14,04:20:00,46721
10-14,04:30:00,46734
10-14,04:40:00,46386
10-14,04:50:00,46090
10-14,05:00:00,45580
10-14,05:10:00,45339
10-14,05:20:00,45019
10-14,05:30:00,44646
10-14,05:40:00,44045
10-14,05:50:00,43873
10-14,06:00:00,42574
10-14,06:10:00,42253
10-14,06:20:00,42080
10-14,06:30:00,41848
10-14,06:40:00,41873
10-14,06:50:00,41857
10-14,07:00:00,41835
10-14,07:10:00,40801
10-14,07:20:00,40765
10-14,07:30:00,40426
10-14,07:40:00,40460
10-14,07:50:00,40600
10-14,08:00:00,40834
10-14,08:10:00,41156
10-14,08:20:00,41128
10-14,08:30:00,41482
10-14,08:40:00,41573
10-14,08:50:00,41812
10-14,09:00:00,42138
10-14,09:10:00,42457
10-14,09:20:00,42741
10-14,09:30:00,41431
10-14,09:40:00,43611
10-14,09:50:00,43917
10-14,10:00:00,44084
10-14,10:10:00,44231
10-14,10:20:00,44574
10-14,10:30:00,45371
10-14,10:40:00,45601
10-14,10:50:00,45786
10-14,11:00:00,46283
10-14,11:10:00,46855
10-14,11:20:00,47037
10-14,11:30:00,47269
10-14,11:40:00,47453
10-14,11:50:00,47769
10-14,12:00:00,48135
10-14,12:10:00,48618
10-14,12:20:00,48863
10-14,12:30:00,48462
10-14,12:40:00,49759
10-14,12:50:00,50249
10-14,13:00:00,50536
10-14,13:10:00,50739
10-14,13:20:00,50682
10-14,13:30:00,51352
10-14,13:40:00,51772
10-14,13:50:00,52051
10-14,14:00:00,51336
10-14,14:10:00,52210
10-14,14:20:00,52490
10-14,14:30:00,52728
10-14,14:40:00,53300
10-14,14:50:00,53528
10-14,15:00:00,53929
10-14,15:10:00,54044
10-14,15:20:00,53967
10-14,15:30:00,54195
10-14,15:40:00,54737
10-14,15:50:00,54976
10-14,16:00:00,55021
10-14,16:10:00,54980
10-14,16:20:00,55733
10-14,16:30:00,56123
10-14,16:40:00,56555
10-14,16:50:00,56838
10-14,17:00:00,56547
10-14,17:10:00,56884
10-14,17:20:00,56535
10-14,17:30:00,56847
10-14,17:40:00,57092
10-14,17:50:00,57372
10-14,18:00:00,57668
10-14,18:10:00,58279
10-14,18:20:00,58192
10-14,18:30:00,58094
10-14,18:40:00,58602
10-14,18:50:00,58639
10-14,19:00:00,67064
10-14,19:10:00,71405
10-14,19:20:00,61131
10-14,19:30:00,57741
10-14,19:40:00,57395
10-14,19:50:00,56992
10-14,20:00:00,56402
10-14,20:10:00,71154
10-14,20:20:00,69719
10-14,20:30:00,55478
10-14,20:40:00,54984
10-14,20:50:00,54601
10-14,21:00:00,54510
10-14,21:10:00,53987
10-14,21:20:00,53844
10-14,21:30:00,53773
10-14,21:40:00,53147
10-14,21:50:00,53077
10-14,22:00:00,51920
10-14,22:10:00,25945
10-14,22:20:00,33515
10-14,22:30:00,36273
10-14,22:40:00,39300
10-14,22:50:00,39983
10-14,23:00:00,40845
10-14,23:10:00,45397
10-14,23:20:00,45137
10-14,23:30:00,45084
10-14,23:40:00,45547
10-14,23:50:00,46362
10-15,00:00:00,46787
10-15,00:10:00,46301
10-15,00:20:00,46434
10-15,00:30:00,46682
10-15,00:40:00,47304
10-15,00:50:00,47364
10-15,01:00:00,47562
10-15,01:10:00,47144
10-15,01:20:00,46895
10-15,01:30:00,46908
10-15,01:40:00,46875
10-15,01:50:00,46461
10-15,02:00:00,46318
10-15,02:10:00,45898
10-15,02:20:00,45537
10-15,02:30:00,45139
10-15,02:40:00,44695
10-15,02:50:00,44498
10-15,03:00:00,44441
10-15,03:10:00,43815
10-15,03:20:00,42985
10-15,03:30:00,42138
10-15,03:40:00,41561
10-15,03:50:00,41100
10-15,04:00:00,40645
10-15,04:10:00,39997
10-15,04:20:00,39628
10-15,04:30:00,39379
10-15,04:40:00,38869
10-15,04:50:00,38525
10-15,05:00:00,37772
10-15,05:10:00,36806
10-15,05:20:00,36207
10-15,05:30:00,35576
10-15,05:40:00,34664
10-15,05:50:00,33891
10-15,06:00:00,32482
10-15,06:10:00,31833
10-15,06:20:00,31219
10-15,06:30:00,30969
10-15,06:40:00,30842
10-15,06:50:00,30662
