date,time,players
09-30,06:00:00,32152
09-30,07:00:00,29742
09-30,08:00:00,29847
09-30,09:00:00,31135
09-30,10:00:00,34427
09-30,11:00:00,41795
09-30,12:00:00,50662
09-30,13:00:00,58698
09-30,14:00:00,63015
09-30,15:00:00,62713
09-30,16:00:00,61012
09-30,17:00:00,63004
09-30,18:00:00,65023
09-30,19:00:00,64537
09-30,20:00:00,61080
09-30,21:00:00,54063
09-30,22:00:00,47802
09-30,23:00:00,43720
10-01,00:00:00,45420
10-01,01:00:00,47593
10-01,02:00:00,47789
10-01,03:00:00,46781
10-01,04:00:00,42468
10-01,05:00:00,38238
10-01,06:00:00,35483
10-01,07:00:00,33898
10-01,08:00:00,33804
10-01,09:00:00,33822
10-01,10:00:00,36447
10-01,11:00:00,43325
10-01,12:00:00,52252
10-01,13:00:00,59914
10-01,14:00:00,63082
10-01,15:00:00,63087
10-01,16:00:00,62472
10-01,17:00:00,63130
10-01,18:00:00,64025
10-01,19:00:00,63331
10-01,20:00:00,59717
10-01,21:00:00,52676
10-01,22:00:00,46681
10-01,23:00:00,42940
10-02,00:00:00,44726
10-02,01:00:00,47098
10-02,02:00:00,47108
10-02,03:00:00,46079
10-02,04:00:00,42112
10-02,05:00:00,38186
10-02,06:00:00,35613
10-02,07:00:00,34034
10-02,08:00:00,33793
10-02,09:00:00,33905
10-02,10:00:00,37168
10-02,11:00:00,44581
10-02,12:00:00,53229
10-02,13:00:00,60355
10-02,14:00:00,63996
10-02,15:00:00,64916
10-02,16:00:00,64508
10-02,17:00:00,64724
10-02,18:00:00,65525
10-02,19:00:00,65261
10-02,20:00:00,62462
10-02,21:00:00,55742
10-02,22:00:00,49196
10-02,23:00:00,45120
10-03,00:00:00,44567
10-03,01:00:00,46388
10-03,02:00:00,46383
10-03,03:00:00,45584
10-03,04:00:00,42275
10-03,05:00:00,39034
10-03,06:00:00,36754
10-03,07:00:00,35856
10-03,08:00:00,36323
10-03,09:00:00,37400
10-03,10:00:00,41267
10-03,11:00:00,48681
10-03,12:00:00,57673
10-03,13:00:00,65366
10-03,14:00:00,68549
10-03,15:00:00,69068
10-03,16:00:00,68262
10-03,17:00:00,67410
10-03,18:00:00,67632
10-03,19:00:00,67360
10-03,20:00:00,66010
10-03,21:00:00,61646
10-03,22:00:00,55018
10-03,23:00:00,49036
10-04,00:00:00,46263
10-04,01:00:00,48547
10-04,02:00:00,50436
10-04,03:00:00,50395
10-04,04:00:00,49265
10-04,05:00:00,46660
10-04,06:00:00,44545
10-04,07:00:00,43892
10-04,08:00:00,44185
10-04,09:00:00,44786
10-04,10:00:00,47750
