date,time,players
10-06,02:00:00,30091
10-06,03:00:00,33679
10-06,04:00:00,42092
10-06,05:00:00,53539
10-06,06:00:00,62096
10-06,07:00:00,65758
10-06,08:00:00,65983
10-06,09:00:00,64685
10-06,10:00:00,57889
10-06,11:00:00,73037
10-06,12:00:00,90814
10-06,13:00:00,97964
10-06,14:00:00,98021
10-06,15:00:00,88482
10-06,16:00:00,66676
10-06,17:00:00,46377
10-06,18:00:00,32419
10-06,19:00:00,23318
10-06,20:00:00,17503
10-06,21:00:00,13955
10-06,22:00:00,11244
10-06,23:00:00,9323
10-07,00:00:00,12563
10-07,01:00:00,19432
10-07,02:00:00,27024
10-07,03:00:00,31536
10-07,04:00:00,38758
10-07,05:00:00,46193
10-07,06:00:00,52247
10-07,07:00:00,61366
10-07,08:00:00,63314
10-07,09:00:00,63035
10-07,10:00:00,60836
10-07,11:00:00,76943
10-07,12:00:00,94654
10-07,13:00:00,102470
10-07,14:00:00,102405
10-07,15:00:00,91595
10-07,16:00:00,67367
10-07,17:00:00,39960
10-07,18:00:00,31268
10-07,19:00:00,22694
10-07,20:00:00,17204
10-07,21:00:00,13871
10-07,22:00:00,10820
10-07,23:00:00,8685
10-08,00:00:00,12783
10-08,01:00:00,20011
10-08,02:00:00,28233
10-08,03:00:00,32892
10-08,04:00:00,41423
10-08,05:00:00,50618
10-08,06:00:00,57832
10-08,07:00:00,62435
10-08,08:00:00,64252
10-08,09:00:00,63859
10-08,10:00:00,63661
10-08,11:00:00,82934
10-08,12:00:00,102981
10-08,13:00:00,110530
10-08,14:00:00,109828
10-08,15:00:00,88950
10-08,16:00:00,55890
10-08,17:00:00,34608
10-08,18:00:00,23580
10-08,19:00:00,16052
10-08,20:00:00,13456
10-08,21:00:00,11022
10-08,22:00:00,9080
10-08,23:00:00,7752
10-09,00:00:00,11552
10-09,01:00:00,16314
10-09,02:00:00,24200
10-09,03:00:00,27906
10-09,04:00:00,40496
10-09,05:00:00,40786
10-09,06:00:00,38093
10-09,07:00:00,42519
10-09,08:00:00,50050
10-09,09:00:00,51625
10-09,10:00:00,60932
10-09,11:00:00,79921
10-09,12:00:00,100213
10-09,13:00:00,109304
10-09,14:00:00,108247
10-09,15:00:00,87172
10-09,16:00:00,53268
10-09,17:00:00,31685
10-09,18:00:00,21260
10-09,19:00:00,15100
10-09,20:00:00,11699
10-09,21:00:00,9408
10-09,22:00:00,7480
10-09,23:00:00,5138
10-10,00:00:00,2019
10-10,01:00:00,2693
10-10,02:00:00,4263
10-10,03:00:00,8585
10-10,04:00:00,12237
10-10,05:00:00,16728
10-10,06:00:00,42655
10-10,07:00:00,37232
10-10,08:00:00,138164
10-10,09:00:00,140070
10-10,10:00:00,139635
10-10,11:00:00,164065
10-10,12:00:00,177200
10-10,13:00:00,184114
10-10,14:00:00,182147
10-10,15:00:00,149248
10-10,16:00:00,94628
10-10,17:00:00,56324
10-10,18:00:00,37379
10-10,19:00:00,26295
10-10,20:00:00,19992
10-10,21:00:00,16449
10-10,22:00:00,13758
10-10,23:00:00,12214
10-11,00:00:00,18249
10-11,01:00:00,26312
10-11,02:00:00,39972
10-11,03:00:00,46501
10-11,04:00:00,69087
10-11,05:00:00,70570
10-11,06:00:00,67140
10-11,07:00:00,72332
10-11,08:00:00,80612
10-11,09:00:00,81627
10-11,10:00:00,94581
10-11,11:00:00,121192
10-11,12:00:00,147541
10-11,13:00:00,161472
10-11,14:00:00,161251
10-11,15:00:00,144655
10-11,16:00:00,103209
10-11,17:00:00,67068
10-11,18:00:00,45138
10-11,19:00:00,31490
10-11,20:00:00,23195
10-11,21:00:00,18524
10-11,22:00:00,15059
10-11,23:00:00,12651
10-12,00:00:00,18184
10-12,01:00:00,29837
10-12,02:00:00,44769
10-12,03:00:00,55454
10-12,04:00:00,73778
10-12,05:00:00,90192
10-12,06:00:00,100989
10-12,07:00:00,105097
10-12,08:00:00,105653
10-12,09:00:00,103237
10-12,10:00:00,96376
10-12,11:00:00,125748
10-12,12:00:00,145027
10-12,13:00:00,153220
10-12,14:00:00,151273
10-12,15:00:00,120254
10-12,16:00:00,73439
10-12,17:00:00,43800
10-12,18:00:00,29274
10-12,19:00:00,21716
10-12,20:00:00,16780
10-12,21:00:00,14167
10-12,22:00:00,11665
10-12,23:00:00,9954
10-13,00:00:00,14133
10-13,01:00:00,19923
10-13,02:00:00,29759
10-13,03:00:00,35419
10-13,04:00:00,52335
10-13,05:00:00,52462
10-13,06:00:00,48132
10-13,07:00:00,53786
10-13,08:00:00,66143
10-13,09:00:00,71034
10-13,10:00:00,83213
10-13,11:00:00,108156
10-13,12:00:00,136378
10-13,13:00:00,152648
10-13,14:00:00,152395
10-13,15:00:00,125133
10-13,16:00:00,74894
10-13,17:00:00,43196
10-13,18:00:00,28005
10-13,19:00:00,20294
10-13,20:00:00,15717
10-13,21:00:00,13004
10-13,22:00:00,10995
10-13,23:00:00,9465
10-13,23:10:00,9337
10-13,23:20:00,9303
10-13,23:30:00,9358
10-13,23:40:00,9440
10-13,23:50:00,9617
10-14,00:00:00,9727
10-14,00:10:00,10100
10-14,00:20:00,10811
10-14,00:30:00,11584
10-14,00:40:00,12569
10-14,00:50:00,13439
10-14,01:00:00,14342
10-14,01:10:00,15215
10-14,01:20:00,16129
10-14,01:30:00,16986
10-14,01:40:00,17891
10-14,01:50:00,19038
10-14,02:00:00,20341
10-14,02:10:00,22153
10-14,02:20:00,24039
10-14,02:30:00,25693
10-14,02:40:00,27196
10-14,02:50:00,28433
10-14,03:00:00,29224
10-14,03:10:00,29842
10-14,03:20:00,30406
10-14,03:30:00,30886
10-14,03:40:00,31655
10-14,03:50:00,32850
10-14,04:00:00,34594
10-14,04:10:00,37329
10-14,04:20:00,41129
10-14,04:30:00,44787
10-14,04:40:00,47812
10-14,04:50:00,49627
10-14,05:00:00,50489
10-14,05:10:00,50276
10-14,05:20:00,49706
10-14,05:30:00,48943
10-14,05:40:00,47772
10-14,05:50:00,46615
10-14,06:00:00,45791
10-14,06:10:00,45430
10-14,06:20:00,45540
10-14,06:30:00,45822
10-14,06:40:00,46338
10-14,06:50:00,46599
10-14,07:00:00,47111
10-14,07:10:00,47886
10-14,07:20:00,48775
10-14,07:30:00,49569
10-14,07:40:00,50884
10-14,07:50:00,52182
10-14,08:00:00,54157
10-14,08:10:00,55861
10-14,08:20:00,57511
10-14,08:30:00,58988
10-14,08:40:00,60242
10-14,08:50:00,61236
10-14,09:00:00,62384
10-14,09:10:00,63305
10-14,09:20:00,63576
10-14,09:30:00,63636
10-14,09:40:00,63991
10-14,09:50:00,64839
10-14,10:00:00,65891
10-14,10:10:00,67596
10-14,10:20:00,69012
10-14,10:30:00,70667
10-14,10:40:00,72586
10-14,10:50:00,75073
10-14,11:00:00,78483
10-14,11:10:00,83084
10-14,11:20:00,86816
10-14,11:30:00,90097
10-14,11:40:00,93870
10-14,11:50:00,99832
10-14,12:00:00,106330
10-14,12:10:00,111577
10-14,12:20:00,116493
10-14,12:30:00,121410
10-14,12:40:00,126114
10-14,12:50:00,130568
10-14,13:00:00,134917
10-14,13:10:00,138528
10-14,13:20:00,142084
10-14,13:30:00,144595
10-14,13:40:00,146324
10-14,13:50:00,146943
10-14,14:00:00,146843
10-14,14:10:00,145405
10-14,14:20:00,142691
10-14,14:30:00,139029
10-14,14:40:00,133840
10-14,14:50:00,127716
10-14,15:00:00,120013
10-14,15:10:00,110081
10-14,15:20:00,102017
10-14,15:30:00,94091
10-14,15:40:00,85731
10-14,15:50:00,78508
10-14,16:00:00,71646
10-14,16:10:00,64238
10-14,16:20:00,58200
10-14,16:30:00,52965
10-14,16:40:00,48378
10-14,16:50:00,44432
10-14,17:00:00,41030
10-14,17:10:00,37719
10-14,17:20:00,34895
10-14,17:30:00,31679
10-14,17:40:00,30553
10-14,17:50:00,28614
10-14,18:00:00,26986
10-14,18:10:00,25290
10-14,18:20:00,23752
10-14,18:30:00,22467
10-14,18:40:00,21417
10-14,18:50:00,20444
10-14,19:00:00,19468
10-14,19:10:00,18392
10-14,19:20:00,17637
10-14,19:30:00,17015
10-14,19:40:00,16287
10-14,19:50:00,15710
10-14,20:00:00,15098
10-14,20:10:00,14770
10-14,20:20:00,14403
10-14,20:30:00,13971
10-14,20:40:00,13613
10-14,20:50:00,13201
10-14,21:00:00,12770
10-14,21:10:00,12292
10-14,21:20:00,11850
10-14,21:30:00,11541
10-14,21:40:00,11259
10-14,21:50:00,10959
10-14,22:00:00,10654
10-14,22:10:00,9918
10-14,22:20:00,9881
10-14,22:30:00,9635
10-14,22:40:00,9380
10-14,22:50:00,9198
10-14,23:00:00,8980
10-14,23:10:00,8764
10-14,23:20:00,8723
10-14,23:30:00,8705
10-14,23:40:00,8814
10-14,23:50:00,8864
10-15,00:00:00,9059
10-15,00:10:00,9505
10-15,00:20:00,10142
10-15,00:30:00,10915
10-15,00:40:00,11738
10-15,00:50:00,12576
10-15,01:00:00,13304
10-15,01:10:00,14275
10-15,01:20:00,15104
10-15,01:30:00,15821
10-15,01:40:00,16608
10-15,01:50:00,17664
10-15,02:00:00,19016
10-15,02:10:00,20465
10-15,02:20:00,22307
10-15,02:30:00,23908
10-15,02:40:00,25325
10-15,02:50:00,26434
10-15,03:00:00,27344
10-15,03:10:00,27777
10-15,03:20:00,28261
10-15,03:30:00,28636
10-15,03:40:00,29439
10-15,03:50:00,30649
10-15,04:00:00,32607
10-15,04:10:00,35249
10-15,04:20:00,38649
10-15,04:30:00,41639
10-15,04:40:00,44449
10-15,04:50:00,46381
10-15,05:00:00,47010
10-15,05:10:00,47097
10-15,05:20:00,46686
10-15,05:30:00,46274
10-15,05:40:00,45601
10-15,05:50:00,45000
10-15,06:00:00,44359
10-15,06:10:00,43970
10-15,06:20:00,44150
10-15,06:30:00,44593
10-15,06:40:00,45065
10-15,06:50:00,45540
10-15,07:00:00,45942
10-15,07:10:00,46642
10-15,07:20:00,47388
10-15,07:30:00,48190
10-15,07:40:00,49128
10-15,07:50:00,50267
10-15,08:00:00,51920
10-15,08:10:00,53703
10-15,08:20:00,55615
10-15,08:30:00,56923
10-15,08:40:00,58180
10-15,08:50:00,58893
10-15,09:00:00,59561
10-15,09:10:00,59668
10-15,09:20:00,59827
10-15,09:30:00,59765
10-15,09:40:00,59948
10-15,09:50:00,60413
10-15,10:00:00,61329
10-15,10:10:00,62510
10-15,10:20:00,64269
10-15,10:30:00,66167
10-15,10:40:00,68305
10-15,10:50:00,70814
10-15,11:00:00,73767
10-15,11:10:00,77717
10-15,11:20:00,81943
10-15,11:30:00,86042
10-15,11:40:00,90108
10-15,11:50:00,94359
10-15,12:00:00,98689
10-15,12:10:00,103604
10-15,12:20:00,108165
10-15,12:30:00,112466
10-15,12:40:00,116917
10-15,12:50:00,121054
10-15,13:00:00,124797
10-15,13:10:00,128631
10-15,13:20:00,132051
10-15,13:30:00,134739
10-15,13:40:00,136761
10-15,13:50:00,137781
10-15,14:00:00,137340
10-15,14:10:00,136463
10-15,14:20:00,134846
10-15,14:30:00,131997
10-15,14:40:00,127245
10-15,14:50:00,121944
10-15,15:00:00,114402
10-15,15:10:00,105177
10-15,15:20:00,97284
10-15,15:30:00,89830
10-15,15:40:00,82152
10-15,15:50:00,75372
10-15,16:00:00,68732
10-15,16:10:00,61744
10-15,16:20:00,55925
10-15,16:30:00,50969
10-15,16:40:00,46889
10-15,16:50:00,43378
10-15,17:00:00,40144
10-15,17:10:00,37161
10-15,17:20:00,34683
10-15,17:30:00,32531
10-15,17:40:00,30542
10-15,17:50:00,28724
10-15,18:00:00,26981
10-15,18:10:00,25423
10-15,18:20:00,24176
10-15,18:30:00,22959
10-15,18:40:00,21744
10-15,18:50:00,20667
10-15,19:00:00,19751
10-15,19:10:00,18942
10-15,19:20:00,18187
10-15,19:30:00,17451
10-15,19:40:00,16705
10-15,19:50:00,16149
10-15,20:00:00,15666
10-15,20:10:00,15403
10-15,20:20:00,15047
10-15,20:30:00,14663
10-15,20:40:00,14194
10-15,20:50:00,13742
10-15,21:00:00,13385
10-15,21:10:00,12808
10-15,21:20:00,12420
10-15,21:30:00,11955
10-15,21:40:00,11617
10-15,21:50:00,11333
10-15,22:00:00,10990
10-15,22:10:00,10691
10-15,22:20:00,10346
10-15,22:30:00,10030
10-15,22:40:00,9699
10-15,22:50:00,9451
10-15,23:00:00,9162
10-15,23:10:00,9034
10-15,23:20:00,8944
10-15,23:30:00,8904
10-15,23:40:00,8851
10-15,23:50:00,8981
10-16,00:00:00,9118
10-16,00:10:00,9590
10-16,00:20:00,10210
10-16,00:30:00,10997
10-16,00:40:00,11797
10-16,00:50:00,12542
10-16,01:00:00,13408
10-16,01:10:00,14218
10-16,01:20:00,14980
10-16,01:30:00,15834
10-16,01:40:00,16678
10-16,01:50:00,17708
10-16,02:00:00,18971
10-16,02:10:00,20471
10-16,02:20:00,22163
10-16,02:30:00,23825
10-16,02:40:00,25239
10-16,02:50:00,26447
10-16,03:00:00,27206
10-16,03:10:00,27686
10-16,03:20:00,28122
10-16,03:30:00,28451
10-16,03:40:00,29344
10-16,03:50:00,30578
10-16,04:00:00,32181
10-16,04:10:00,34898
10-16,04:20:00,38456
10-16,04:30:00,41700
10-16,04:40:00,44108
10-16,04:50:00,45745
10-16,05:00:00,46326
10-16,05:10:00,46141
10-16,05:20:00,45653
10-16,05:30:00,45059
10-16,05:40:00,44053
10-16,05:50:00,43222
10-16,06:00:00,42725
10-16,06:10:00,42257
10-16,06:20:00,42420
10-16,06:30:00,42683
10-16,06:40:00,42997
10-16,06:50:00,43482
10-16,07:00:00,43970
10-16,07:10:00,44586
10-16,07:20:00,45429
10-16,07:30:00,46098
10-16,07:40:00,47102
10-16,07:50:00,48599
10-16,08:00:00,50471
10-16,08:10:00,51773
10-16,08:20:00,53759
10-16,08:30:00,55393
10-16,08:40:00,56752
10-16,08:50:00,57423
10-16,09:00:00,57906
10-16,09:10:00,58126
10-16,09:20:00,58332
10-16,09:30:00,58740
10-16,09:40:00,59355
10-16,09:50:00,60201
10-16,10:00:00,60790
10-16,10:10:00,61925
10-16,10:20:00,63407
10-16,10:30:00,65311
10-16,10:40:00,67633
10-16,10:50:00,70574
10-16,11:00:00,73984
10-16,11:10:00,77287
10-16,11:20:00,81100
10-16,11:30:00,85148
10-16,11:40:00,89753
10-16,11:50:00,94096
10-16,12:00:00,98267
10-16,12:10:00,102831
10-16,12:20:00,107366
10-16,12:30:00,111839
10-16,12:40:00,116302
10-16,12:50:00,120762
10-16,13:00:00,124849
10-16,13:10:00,128861
10-16,13:20:00,131948
10-16,13:30:00,134363
10-16,13:40:00,135816
10-16,13:50:00,136149
10-16,14:00:00,135977
10-16,14:10:00,134694
10-16,14:20:00,132396
10-16,14:30:00,129255
10-16,14:40:00,124516
10-16,14:50:00,118826
10-16,15:00:00,111799
10-16,15:10:00,102711
10-16,15:20:00,95213
10-16,15:30:00,88267
10-16,15:40:00,80661
10-16,15:50:00,74336
10-16,16:00:00,67676
10-16,16:10:00,61028
10-16,16:20:00,55507
10-16,16:30:00,50925
10-16,16:40:00,46783
10-16,16:50:00,43197
10-16,17:00:00,40002
10-16,17:10:00,36921
10-16,17:20:00,34253
10-16,17:30:00,31946
10-16,17:40:00,29722
10-16,17:50:00,27847
10-16,18:00:00,26139
10-16,18:10:00,24458
10-16,18:20:00,23050
10-16,18:30:00,21788
10-16,18:40:00,20730
10-16,18:50:00,19768
10-16,19:00:00,18712
10-16,19:10:00,17854
10-16,19:20:00,17130
10-16,19:30:00,16429
10-16,19:40:00,15764
10-16,19:50:00,15161
10-16,20:00:00,14562
10-16,20:10:00,14222
10-16,20:20:00,13767
10-16,20:30:00,13353
10-16,20:40:00,12951
10-16,20:50:00,12545
10-16,21:00:00,12159
10-16,21:10:00,11724
10-16,21:20:00,11401
10-16,21:30:00,11078
10-16,21:40:00,10666
10-16,21:50:00,10377
10-16,22:00:00,10090
10-16,22:10:00,9814
10-16,22:20:00,9552
10-16,22:30:00,9303
10-16,22:40:00,9065
10-16,22:50:00,8856
10-16,23:00:00,8641
10-16,23:10:00,8372
10-16,23:20:00,8298
10-16,23:30:00,8327
10-16,23:40:00,8362
10-16,23:50:00,8448
10-17,00:00:00,8691
10-17,00:10:00,9073
10-17,00:20:00,9750
10-17,00:30:00,10488
10-17,00:40:00,11467
10-17,00:50:00,12304
10-17,01:00:00,13177
10-17,01:10:00,14067
10-17,01:20:00,14925
10-17,01:30:00,15861
10-17,01:40:00,16666
10-17,01:50:00,17606
10-17,02:00:00,18961
10-17,02:10:00,20286
10-17,02:20:00,22086
10-17,02:30:00,23784
10-17,02:40:00,25202
10-17,02:50:00,26510
10-17,03:00:00,27451
10-17,03:10:00,28090
10-17,03:20:00,28614
10-17,03:30:00,29105
10-17,03:40:00,29729
10-17,03:50:00,30881
10-17,04:00:00,32641
10-17,04:10:00,34948
10-17,04:20:00,38024
10-17,04:30:00,40864
10-17,04:40:00,43443
10-17,04:50:00,45168
10-17,05:00:00,46053
10-17,05:10:00,46163
10-17,05:20:00,46036
10-17,05:30:00,45810
10-17,05:40:00,45495
10-17,05:50:00,44848
10-17,06:00:00,44570
10-17,06:10:00,44386
10-17,06:20:00,44722
10-17,06:30:00,45113
10-17,06:40:00,45671
10-17,06:50:00,46123
10-17,07:00:00,46622
10-17,07:10:00,47379
10-17,07:20:00,48164
10-17,07:30:00,48906
10-17,07:40:00,49434
10-17,07:50:00,50935
10-17,08:00:00,52453
10-17,08:10:00,54075
10-17,08:20:00,55659
10-17,08:30:00,56898
10-17,08:40:00,58100
10-17,08:50:00,59101
10-17,09:00:00,59616
10-17,09:10:00,59808
10-17,09:20:00,60000
10-17,09:30:00,60130
10-17,09:40:00,60415
10-17,09:50:00,60799
10-17,10:00:00,61351
10-17,10:10:00,62111
10-17,10:20:00,63716
