date,time,players
09-30,06:00:00,51268
09-30,07:00:00,55274
09-30,08:00:00,58544
09-30,09:00:00,58349
09-30,10:00:00,65633
09-30,11:00:00,93149
09-30,12:00:00,128547
09-30,13:00:00,148246
09-30,14:00:00,148464
09-30,15:00:00,138019
09-30,16:00:00,109851
09-30,17:00:00,86744
09-30,18:00:00,73897
09-30,19:00:00,63210
09-30,20:00:00,54346
09-30,21:00:00,46019
09-30,22:00:00,39503
09-30,23:00:00,36145
10-01,00:00:00,40768
10-01,01:00:00,47694
10-01,02:00:00,53035
10-01,03:00:00,53137
10-01,04:00:00,55368
10-01,05:00:00,63369
10-01,06:00:00,71269
10-01,07:00:00,75128
10-01,08:00:00,75270
10-01,09:00:00,73546
10-01,10:00:00,70701
10-01,11:00:00,95136
10-01,12:00:00,126297
10-01,13:00:00,142471
10-01,14:00:00,142443
10-01,15:00:00,131106
10-01,16:00:00,104395
10-01,17:00:00,82202
10-01,18:00:00,68943
10-01,19:00:00,59579
10-01,20:00:00,51438
10-01,21:00:00,44017
10-01,22:00:00,38050
10-01,23:00:00,34756
10-02,00:00:00,37999
10-02,01:00:00,43637
10-02,02:00:00,48490
10-02,03:00:00,48830
10-02,04:00:00,51006
10-02,05:00:00,58136
10-02,06:00:00,64910
10-02,07:00:00,69919
10-02,08:00:00,70674
10-02,09:00:00,69054
10-02,10:00:00,68261
10-02,11:00:00,91280
10-02,12:00:00,120982
10-02,13:00:00,137403
10-02,14:00:00,137350
10-02,15:00:00,127115
10-02,16:00:00,102371
10-02,17:00:00,81436
10-02,18:00:00,69023
10-02,19:00:00,60536
10-02,20:00:00,53795
10-02,21:00:00,45759
10-02,22:00:00,39343
10-02,23:00:00,35301
10-03,00:00:00,36947
10-03,01:00:00,42595
10-03,02:00:00,46952
10-03,03:00:00,47159
10-03,04:00:00,50176
10-03,05:00:00,57365
10-03,06:00:00,64276
10-03,07:00:00,69338
10-03,08:00:00,70479
10-03,09:00:00,69030
10-03,10:00:00,69367
10-03,11:00:00,91731
10-03,12:00:00,122129
10-03,13:00:00,142045
10-03,14:00:00,143506
10-03,15:00:00,138246
10-03,16:00:00,116819
10-03,17:00:00,96032
10-03,18:00:00,79521
10-03,19:00:00,67402
10-03,20:00:00,59289
10-03,21:00:00,52849
10-03,22:00:00,46379
10-03,23:00:00,41577
10-04,00:00:00,43911
10-04,01:00:00,52558
10-04,02:00:00,60665
10-04,03:00:00,63685
10-04,04:00:00,69509
10-04,05:00:00,80332
10-04,06:00:00,89924
10-04,07:00:00,94982
10-04,08:00:00,94973
10-04,09:00:00,91768
10-04,10:00:00,85836
10-04,11:00:00,106035
10-04,12:00:00,134035
10-04,13:00:00,154062
10-04,14:00:00,156680
10-04,15:00:00,152886
10-04,16:00:00,132377
10-04,17:00:00,109419
10-04,18:00:00,91109
10-04,19:00:00,78968
10-04,20:00:00,70430
10-04,21:00:00,63292
10-04,22:00:00,55578
10-04,23:00:00,48610
10-05,00:00:00,47488
10-05,01:00:00,54253
10-05,02:00:00,62414
10-05,03:00:00,65559
10-05,04:00:00,72871
10-05,05:00:00,82507
10-05,06:00:00,93606
10-05,07:00:00,98611
10-05,08:00:00,98949
10-05,09:00:00,96412
10-05,10:00:00,87861
10-05,11:00:00,106883
