date,time,players
09-30,06:00:00,249673
09-30,07:00:00,270133
09-30,08:00:00,273609
09-30,09:00:00,271380
09-30,10:00:00,286718
09-30,11:00:00,390636
09-30,12:00:00,505394
09-30,13:00:00,575243
09-30,14:00:00,578917
09-30,15:00:00,550405
09-30,16:00:00,451846
09-30,17:00:00,354489
09-30,18:00:00,287811
09-30,19:00:00,234882
09-30,20:00:00,189662
09-30,21:00:00,146013
09-30,22:00:00,115190
09-30,23:00:00,89613
10-01,00:00:00,87126
10-01,01:00:00,113170
10-01,02:00:00,150887
10-01,03:00:00,167136
10-01,04:00:00,199526
10-01,05:00:00,254102
10-01,06:00:00,307597
10-01,07:00:00,336293
10-01,08:00:00,338880
10-01,09:00:00,328404
10-01,10:00:00,312776
10-01,11:00:00,397288
10-01,12:00:00,493788
10-01,13:00:00,546022
10-01,14:00:00,546549
10-01,15:00:00,515134
10-01,16:00:00,422763
10-01,17:00:00,339657
10-01,18:00:00,278479
10-01,19:00:00,231312
10-01,20:00:00,188151
10-01,21:00:00,147010
10-01,22:00:00,113883
10-01,23:00:00,88767
10-02,00:00:00,86242
10-02,01:00:00,111312
10-02,02:00:00,146885
10-02,03:00:00,160918
10-02,04:00:00,193590
10-02,05:00:00,249515
10-02,06:00:00,299847
10-02,07:00:00,338722
10-02,08:00:00,344417
10-02,09:00:00,337373
10-02,10:00:00,325328
10-02,11:00:00,407753
10-02,12:00:00,503542
10-02,13:00:00,560780
10-02,14:00:00,564555
10-02,15:00:00,541545
10-02,16:00:00,456212
10-02,17:00:00,369014
10-02,18:00:00,301589
10-02,19:00:00,250760
10-02,20:00:00,206178
10-02,21:00:00,161911
10-02,22:00:00,124842
10-02,23:00:00,96887
10-03,00:00:00,91797
10-03,01:00:00,117357
10-03,02:00:00,153094
10-03,03:00:00,171314
10-03,04:00:00,207584
10-03,05:00:00,267342
10-03,06:00:00,315612
10-03,07:00:00,345328
10-03,08:00:00,347389
10-03,09:00:00,340061
10-03,10:00:00,330357
10-03,11:00:00,410624
10-03,12:00:00,502195
10-03,13:00:00,555850
10-03,14:00:00,557575
10-03,15:00:00,533205
10-03,16:00:00,450645
10-03,17:00:00,364850
10-03,18:00:00,298168
10-03,19:00:00,254058
10-03,20:00:00,213599
10-03,21:00:00,175014
10-03,22:00:00,137764
10-03,23:00:00,105795
10-04,00:00:00,93711
10-04,01:00:00,117728
10-04,02:00:00,155643
10-04,03:00:00,174195
10-04,04:00:00,209774
10-04,05:00:00,268387
10-04,06:00:00,322861
10-04,07:00:00,352961
10-04,08:00:00,355640
10-04,09:00:00,348132
10-04,10:00:00,333177
10-04,11:00:00,410696
10-04,12:00:00,502032
10-04,13:00:00,556957
10-04,14:00:00,559798
10-04,15:00:00,541257
10-04,16:00:00,461593
10-04,17:00:00,374855
10-04,18:00:00,307899
10-04,19:00:00,258187
10-04,20:00:00,222110
10-04,21:00:00,185430
10-04,22:00:00,148199
10-04,23:00:00,114110
10-05,00:00:00,92092
10-05,01:00:00,114613
10-05,02:00:00,152484
10-05,03:00:00,173348
10-05,04:00:00,208420
10-05,05:00:00,271305
10-05,06:00:00,330597
10-05,07:00:00,365939
10-05,08:00:00,371376
10-05,09:00:00,363728
10-05,10:00:00,345856
10-05,11:00:00,425797
10-05,12:00:00,519857
10-05,13:00:00,576179
10-05,14:00:00,579865
10-05,15:00:00,559865
10-05,16:00:00,475768
10-05,17:00:00,386835
10-05,18:00:00,316939
10-05,19:00:00,262089
10-05,20:00:00,215681
10-05,21:00:00,168507
10-05,22:00:00,127601
10-05,23:00:00,98040
10-06,00:00:00,86765
10-06,01:00:00,108979
10-06,02:00:00,140603
10-06,03:00:00,152478
10-06,04:00:00,187173
10-06,05:00:00,254740
10-06,06:00:00,318867
10-06,07:00:00,351674
10-06,08:00:00,353239
10-06,09:00:00,338104
10-06,10:00:00,298635
10-06,11:00:00,379349
10-06,12:00:00,483606
10-06,13:00:00,549186
10-06,14:00:00,552755
10-06,15:00:00,531089
10-06,16:00:00,445432
10-06,17:00:00,357127
10-06,18:00:00,292616
10-06,19:00:00,244443
10-06,20:00:00,200019
10-06,21:00:00,153699
10-06,22:00:00,116276
10-06,23:00:00,89630
10-07,00:00:00,83403
10-07,01:00:00,106073
10-07,02:00:00,139517
10-07,03:00:00,161260
10-07,04:00:00,196942
10-07,05:00:00,243222
10-07,06:00:00,285759
10-07,07:00:00,353639
10-07,08:00:00,364052
10-07,09:00:00,359319
10-07,10:00:00,341778
10-07,11:00:00,432523
10-07,12:00:00,539257
10-07,13:00:00,599594
10-07,14:00:00,601061
10-07,15:00:00,567610
10-07,16:00:00,468210
10-07,17:00:00,324054
10-07,18:00:00,292933
10-07,19:00:00,248415
10-07,20:00:00,203011
10-07,21:00:00,156099
10-07,22:00:00,117929
10-07,23:00:00,89409
10-08,00:00:00,83857
10-08,01:00:00,109250
10-08,02:00:00,148816
10-08,03:00:00,168618
10-08,04:00:00,210421
10-08,05:00:00,277876
10-08,06:00:00,340070
10-08,07:00:00,377911
10-08,08:00:00,382827
10-08,09:00:00,371727
10-08,10:00:00,360712
10-08,11:00:00,466354
10-08,12:00:00,575936
10-08,13:00:00,620161
10-08,14:00:00,618356
10-08,15:00:00,542622
10-08,16:00:00,408583
10-08,17:00:00,319257
10-08,18:00:00,271439
10-08,19:00:00,222950
10-08,20:00:00,189060
10-08,21:00:00,147585
10-08,22:00:00,112980
10-08,23:00:00,86728
10-09,00:00:00,83593
10-09,01:00:00,103839
10-09,02:00:00,133845
10-09,03:00:00,150439
10-09,04:00:00,190081
10-09,05:00:00,228804
10-09,06:00:00,264926
10-09,07:00:00,291036
10-09,08:00:00,296637
10-09,09:00:00,293050
10-09,10:00:00,332239
10-09,11:00:00,458011
10-09,12:00:00,584008
10-09,13:00:00,640934
10-09,14:00:00,637431
10-09,15:00:00,554958
10-09,16:00:00,408431
10-09,17:00:00,307962
10-09,18:00:00,252500
10-09,19:00:00,214999
10-09,20:00:00,178828
10-09,21:00:00,140906
10-09,22:00:00,107998
10-09,23:00:00,83262
10-10,00:00:00,81674
10-10,01:00:00,103810
10-10,02:00:00,135440
10-10,03:00:00,150417
10-10,04:00:00,188636
10-10,05:00:00,224065
10-10,06:00:00,259338
10-10,07:00:00,282688
10-10,08:00:00,287544
10-10,09:00:00,283901
10-10,10:00:00,323075
10-10,11:00:00,448179
