date,time,players
09-30,06:00:00,29080
09-30,07:00:00,25843
09-30,08:00:00,25067
09-30,09:00:00,26255
09-30,10:00:00,28270
09-30,11:00:00,32119
09-30,12:00:00,36896
09-30,13:00:00,41839
09-30,14:00:00,45671
09-30,15:00:00,47620
09-30,16:00:00,49409
09-30,17:00:00,53074
09-30,18:00:00,57901
09-30,19:00:00,59348
09-30,20:00:00,58717
09-30,21:00:00,53461
09-30,22:00:00,46644
09-30,23:00:00,45764
10-01,00:00:00,49817
10-01,01:00:00,51835
10-01,02:00:00,51754
10-01,03:00:00,49074
10-01,04:00:00,42765
10-01,05:00:00,36430
10-01,06:00:00,32004
10-01,07:00:00,29768
10-01,08:00:00,29347
10-01,09:00:00,29725
10-01,10:00:00,31149
10-01,11:00:00,34563
10-01,12:00:00,39546
10-01,13:00:00,44297
10-01,14:00:00,47252
10-01,15:00:00,48589
10-01,16:00:00,49702
10-01,17:00:00,52707
10-01,18:00:00,56777
10-01,19:00:00,57792
10-01,20:00:00,57278
10-01,21:00:00,51865
10-01,22:00:00,45345
10-01,23:00:00,44472
10-02,00:00:00,48731
10-02,01:00:00,51132
10-02,02:00:00,50989
10-02,03:00:00,48174
10-02,04:00:00,42174
10-02,05:00:00,36524
10-02,06:00:00,32768
10-02,07:00:00,30752
10-02,08:00:00,30579
10-02,09:00:00,30849
10-02,10:00:00,32273
10-02,11:00:00,35860
10-02,12:00:00,40729
10-02,13:00:00,45258
10-02,14:00:00,48268
10-02,15:00:00,49559
10-02,16:00:00,50467
10-02,17:00:00,53248
10-02,18:00:00,57382
10-02,19:00:00,59103
10-02,20:00:00,58673
10-02,21:00:00,53655
10-02,22:00:00,47189
10-02,23:00:00,44992
10-03,00:00:00,48477
10-03,01:00:00,50405
10-03,02:00:00,50352
10-03,03:00:00,47851
10-03,04:00:00,42595
10-03,05:00:00,37697
10-03,06:00:00,34304
10-03,07:00:00,32547
10-03,08:00:00,33162
10-03,09:00:00,33582
10-03,10:00:00,35650
10-03,11:00:00,40183
10-03,12:00:00,45621
10-03,13:00:00,50553
10-03,14:00:00,54085
10-03,15:00:00,54885
10-03,16:00:00,54946
10-03,17:00:00,56774
10-03,18:00:00,60269
10-03,19:00:00,62795
10-03,20:00:00,62822
10-03,21:00:00,60341
10-03,22:00:00,54886
10-03,23:00:00,49676
10-04,00:00:00,50659
10-04,01:00:00,54099
10-04,02:00:00,55473
10-04,03:00:00,55355
10-04,04:00:00,52302
10-04,05:00:00,46939
10-04,06:00:00,43131
10-04,07:00:00,40537
10-04,08:00:00,41585
10-04,09:00:00,42886
10-04,10:00:00,45052
10-04,11:00:00,50741
10-04,12:00:00,57818
10-04,13:00:00,64786
10-04,14:00:00,69788
10-04,15:00:00,71483
10-04,16:00:00,71471
10-04,17:00:00,71585
10-04,18:00:00,75234
10-04,19:00:00,78228
10-04,20:00:00,78322
10-04,21:00:00,76499
10-04,22:00:00,70380
10-04,23:00:00,62881
10-05,00:00:00,58364
10-05,01:00:00,60242
10-05,02:00:00,61274
10-05,03:00:00,61069
10-05,04:00:00,57704
10-05,05:00:00,52586
10-05,06:00:00,48590
10-05,07:00:00,45985
10-05,08:00:00,47199
10-05,09:00:00,49176
10-05,10:00:00,51957
10-05,11:00:00,57783
10-05,12:00:00,65526
10-05,13:00:00,73456
10-05,14:00:00,79903
10-05,15:00:00,82435
10-05,16:00:00,82608
10-05,17:00:00,83721
10-05,18:00:00,87220
10-05,19:00:00,87538
10-05,20:00:00,86408
10-05,21:00:00,79997
10-05,22:00:00,69883
10-05,23:00:00,62422
10-06,00:00:00,61587
10-06,01:00:00,62060
10-06,02:00:00,61489
10-06,03:00:00,57200
10-06,04:00:00,50073
10-06,05:00:00,43415
10-06,06:00:00,39049
10-06,07:00:00,36615
10-06,08:00:00,35805
10-06,09:00:00,35779
10-06,10:00:00,36066
10-06,11:00:00,39409
10-06,12:00:00,44680
10-06,13:00:00,49797
10-06,14:00:00,53882
10-06,15:00:00,56140
10-06,16:00:00,58313
10-06,17:00:00,61929
10-06,18:00:00,66509
10-06,19:00:00,67290
10-06,20:00:00,66640
10-06,21:00:00,60121
10-06,22:00:00,52133
10-06,23:00:00,49517
10-07,00:00:00,53709
10-07,01:00:00,54324
10-07,02:00:00,54298
10-07,03:00:00,49254
10-07,04:00:00,46506
10-07,05:00:00,40983
10-07,06:00:00,31564
10-07,07:00:00,33386
10-07,08:00:00,34634
10-07,09:00:00,34954
10-07,10:00:00,36293
10-07,11:00:00,39940
10-07,12:00:00,45540
10-07,13:00:00,50666
10-07,14:00:00,54195
10-07,15:00:00,55364
10-07,16:00:00,55660
10-07,17:00:00,55943
10-07,18:00:00,61932
10-07,19:00:00,63371
10-07,20:00:00,62945
10-07,21:00:00,57123
10-07,22:00:00,49549
10-07,23:00:00,47597
10-08,00:00:00,51578
10-08,01:00:00,53924
10-08,02:00:00,53735
10-08,03:00:00,51080
10-08,04:00:00,45376
10-08,05:00:00,40015
10-08,06:00:00,36006
10-08,07:00:00,34279
10-08,08:00:00,34187
10-08,09:00:00,34401
10-08,10:00:00,35665
10-08,11:00:00,39524
10-08,12:00:00,44643
10-08,13:00:00,49546
10-08,14:00:00,52137
10-08,15:00:00,52066
10-08,16:00:00,52473
10-08,17:00:00,55908
10-08,18:00:00,60401
10-08,19:00:00,61452
10-08,20:00:00,60636
10-08,21:00:00,54985
10-08,22:00:00,48078
10-08,23:00:00,46076
10-09,00:00:00,50016
10-09,01:00:00,51862
10-09,02:00:00,51483
10-09,03:00:00,48362
10-09,04:00:00,41793
10-09,05:00:00,36281
10-09,06:00:00,31006
10-09,07:00:00,28496
10-09,08:00:00,28731
10-09,09:00:00,29794
10-09,10:00:00,32255
10-09,11:00:00,37270
10-09,12:00:00,43247
10-09,13:00:00,48736
10-09,14:00:00,51427
10-09,15:00:00,51273
10-09,16:00:00,51546
10-09,17:00:00,54435
10-09,18:00:00,58874
10-09,19:00:00,59994
10-09,20:00:00,59325
10-09,21:00:00,53740
10-09,22:00:00,47285
10-09,23:00:00,44953
10-10,00:00:00,48418
10-10,01:00:00,49779
10-10,02:00:00,49608
10-10,03:00:00,47122
10-10,04:00:00,41952
10-10,05:00:00,36902
10-10,06:00:00,31713
10-10,07:00:00,28991
10-10,08:00:00,28776
10-10,09:00:00,30123
10-10,10:00:00,32813
10-10,11:00:00,38011
10-10,12:00:00,44273
10-10,13:00:00,50499
10-10,14:00:00,53581
10-10,15:00:00,53491
10-10,16:00:00,52188
10-10,17:00:00,53954
10-10,18:00:00,58098
10-10,19:00:00,61116
10-10,20:00:00,61336
10-10,21:00:00,59779
10-10,22:00:00,54328
10-10,23:00:00,48777
10-11,00:00:00,48809
10-11,01:00:00,51343
10-11,02:00:00,51884
10-11,03:00:00,51401
10-11,04:00:00,48192
10-11,05:00:00,44006
10-11,06:00:00,39438
10-11,07:00:00,36428
10-11,08:00:00,37295
10-11,09:00:00,39106
10-11,10:00:00,42677
10-11,11:00:00,48832
10-11,12:00:00,56263
10-11,13:00:00,63868
10-11,14:00:00,68927
10-11,15:00:00,70474
10-11,16:00:00,70016
10-11,17:00:00,69884
10-11,18:00:00,72898
10-11,19:00:00,74970
10-11,20:00:00,75070
10-11,21:00:00,73464
10-11,22:00:00,67337
10-11,23:00:00,59876
10-12,00:00:00,55678
10-12,01:00:00,57790
10-12,02:00:00,58911
10-12,03:00:00,58881
10-12,04:00:00,56153
10-12,05:00:00,51936
10-12,06:00:00,48152
10-12,07:00:00,45920
10-12,08:00:00,47741
10-12,09:00:00,49386
10-12,10:00:00,51753
10-12,11:00:00,57714
10-12,12:00:00,65658
10-12,13:00:00,72982
10-12,14:00:00,76810
10-12,15:00:00,76781
10-12,16:00:00,76208
10-12,17:00:00,78082
10-12,18:00:00,82295
10-12,19:00:00,83645
10-12,20:00:00,82325
10-12,21:00:00,75783
10-12,22:00:00,66472
10-12,23:00:00,59491
10-13,00:00:00,57333
10-13,01:00:00,57354
10-13,02:00:00,56424
10-13,03:00:00,52547
10-13,04:00:00,46217
10-13,05:00:00,40300
10-13,06:00:00,33605
10-13,07:00:00,29575
10-13,08:00:00,28216
10-13,09:00:00,29120
10-13,10:00:00,31687
10-13,11:00:00,36387
10-13,12:00:00,42947
10-13,13:00:00,49459
10-13,14:00:00,53297
10-13,15:00:00,54356
10-13,16:00:00,56373
10-13,17:00:00,60895
10-13,18:00:00,66773
10-13,19:00:00,68802
10-13,20:00:00,68478
10-13,21:00:00,62863
10-13,22:00:00,54674
10-13,23:00:00,49846
10-13,23:10:00,49764
