date,time,players
09-30,06:00:00,104663
09-30,07:00:00,111063
09-30,08:00:00,121927
09-30,09:00:00,125442
09-30,10:00:00,135646
09-30,11:00:00,164731
09-30,12:00:00,195043
09-30,13:00:00,215293
09-30,14:00:00,217451
09-30,15:00:00,209117
09-30,16:00:00,173784
09-30,17:00:00,136368
09-30,18:00:00,106482
09-30,19:00:00,85174
09-30,20:00:00,69855
09-30,21:00:00,58578
09-30,22:00:00,51293
09-30,23:00:00,49951
10-01,00:00:00,60507
10-01,01:00:00,78098
10-01,02:00:00,96604
10-01,03:00:00,103559
10-01,04:00:00,114745
10-01,05:00:00,131237
10-01,06:00:00,144388
10-01,07:00:00,151283
10-01,08:00:00,151854
10-01,09:00:00,149790
10-01,10:00:00,138955
10-01,11:00:00,161778
10-01,12:00:00,187961
10-01,13:00:00,202114
10-01,14:00:00,202551
10-01,15:00:00,192233
10-01,16:00:00,160330
10-01,17:00:00,126571
10-01,18:00:00,99940
10-01,19:00:00,80196
10-01,20:00:00,65927
10-01,21:00:00,55954
10-01,22:00:00,49225
10-01,23:00:00,46641
10-02,00:00:00,55981
10-02,01:00:00,73197
10-02,02:00:00,90632
10-02,03:00:00,97639
10-02,04:00:00,109958
10-02,05:00:00,127410
10-02,06:00:00,140415
10-02,07:00:00,148076
10-02,08:00:00,149476
10-02,09:00:00,147531
10-02,10:00:00,136881
10-02,11:00:00,159969
10-02,12:00:00,185360
10-02,13:00:00,198777
10-02,14:00:00,199081
10-02,15:00:00,188818
10-02,16:00:00,156863
10-02,17:00:00,124379
10-02,18:00:00,97786
10-02,19:00:00,78860
10-02,20:00:00,65401
10-02,21:00:00,55732
10-02,22:00:00,49164
10-02,23:00:00,45916
10-03,00:00:00,54456
10-03,01:00:00,70094
10-03,02:00:00,87113
10-03,03:00:00,94983
10-03,04:00:00,107259
10-03,05:00:00,125038
10-03,06:00:00,138547
10-03,07:00:00,146646
10-03,08:00:00,147902
10-03,09:00:00,146484
10-03,10:00:00,136905
10-03,11:00:00,160103
10-03,12:00:00,185791
10-03,13:00:00,199638
10-03,14:00:00,200156
10-03,15:00:00,190378
10-03,16:00:00,159436
10-03,17:00:00,126460
10-03,18:00:00,97954
10-03,19:00:00,80376
10-03,20:00:00,67486
10-03,21:00:00,58541
10-03,22:00:00,51662
10-03,23:00:00,47027
10-04,00:00:00,54972
10-04,01:00:00,70575
10-04,02:00:00,88522
10-04,03:00:00,97847
10-04,04:00:00,111388
10-04,05:00:00,130605
10-04,06:00:00,145402
10-04,07:00:00,154176
10-04,08:00:00,155844
10-04,09:00:00,154188
10-04,10:00:00,143699
10-04,11:00:00,165220
10-04,12:00:00,191081
10-04,13:00:00,205298
10-04,14:00:00,206103
10-04,15:00:00,198529
10-04,16:00:00,168843
10-04,17:00:00,134310
10-04,18:00:00,106212
10-04,19:00:00,86536
10-04,20:00:00,72495
10-04,21:00:00,61918
10-04,22:00:00,54169
10-04,23:00:00,48836
10-05,00:00:00,54096
10-05,01:00:00,69997
10-05,02:00:00,88994
10-05,03:00:00,99501
10-05,04:00:00,113617
10-05,05:00:00,134350
10-05,06:00:00,150723
10-05,07:00:00,160773
10-05,08:00:00,162633
10-05,09:00:00,161017
10-05,10:00:00,147985
10-05,11:00:00,168873
10-05,12:00:00,194542
10-05,13:00:00,207572
10-05,14:00:00,207907
10-05,15:00:00,197944
10-05,16:00:00,166324
10-05,17:00:00,131267
10-05,18:00:00,103878
10-05,19:00:00,83969
10-05,20:00:00,69372
