date,time,players
09-30,06:00:00,22347
09-30,07:00:00,24026
09-30,08:00:00,25852
09-30,09:00:00,28064
09-30,10:00:00,30473
09-30,11:00:00,32969
09-30,12:00:00,36001
09-30,13:00:00,39526
09-30,14:00:00,44010
09-30,15:00:00,49053
09-30,16:00:00,52985
09-30,17:00:00,55473
09-30,18:00:00,56354
09-30,19:00:00,55694
09-30,20:00:00,52098
09-30,21:00:00,45089
09-30,22:00:00,39828
09-30,23:00:00,35362
10-01,00:00:00,32763
10-01,01:00:00,31067
10-01,02:00:00,28585
10-01,03:00:00,25800
10-01,04:00:00,23117
10-01,05:00:00,21263
10-01,06:00:00,21748
10-01,07:00:00,23434
10-01,08:00:00,25545
10-01,09:00:00,27632
10-01,10:00:00,29995
10-01,11:00:00,32754
10-01,12:00:00,36451
10-01,13:00:00,40119
10-01,14:00:00,44078
10-01,15:00:00,48451
10-01,16:00:00,52718
10-01,17:00:00,55431
10-01,18:00:00,56161
10-01,19:00:00,55331
10-01,20:00:00,51716
10-01,21:00:00,44466
10-01,22:00:00,39583
10-01,23:00:00,35320
10-02,00:00:00,32422
10-02,01:00:00,30674
10-02,02:00:00,28441
10-02,03:00:00,25127
10-02,04:00:00,22915
10-02,05:00:00,21518
10-02,06:00:00,22598
10-02,07:00:00,23988
10-02,08:00:00,25903
10-02,09:00:00,28438
10-02,10:00:00,30802
10-02,11:00:00,33043
10-02,12:00:00,35796
10-02,13:00:00,39431
10-02,14:00:00,43377
10-02,15:00:00,47659
10-02,16:00:00,51659
10-02,17:00:00,54307
10-02,18:00:00,55190
10-02,19:00:00,54643
10-02,20:00:00,51579
10-02,21:00:00,45110
10-02,22:00:00,40222
10-02,23:00:00,35772
10-03,00:00:00,32799
10-03,01:00:00,30245
10-03,02:00:00,28141
10-03,03:00:00,25428
10-03,04:00:00,23169
10-03,05:00:00,21869
10-03,06:00:00,22748
10-03,07:00:00,24617
10-03,08:00:00,27039
10-03,09:00:00,29851
10-03,10:00:00,32419
10-03,11:00:00,35427
10-03,12:00:00,38564
10-03,13:00:00,41107
10-03,14:00:00,45272
10-03,15:00:00,49760
10-03,16:00:00,53707
10-03,17:00:00,56488
10-03,18:00:00,58409
10-03,19:00:00,58518
10-03,20:00:00,57103
10-03,21:00:00,52374
10-03,22:00:00,48039
10-03,23:00:00,42903
10-04,00:00:00,38009
10-04,01:00:00,35005
10-04,02:00:00,33199
10-04,03:00:00,31301
10-04,04:00:00,29729
10-04,05:00:00,28242
10-04,06:00:00,28958
10-04,07:00:00,31175
10-04,08:00:00,33993
10-04,09:00:00,37957
10-04,10:00:00,41583
10-04,11:00:00,45018
10-04,12:00:00,48892
10-04,13:00:00,52721
10-04,14:00:00,56206
10-04,15:00:00,59587
10-04,16:00:00,61600
10-04,17:00:00,63600
10-04,18:00:00,65146
10-04,19:00:00,65197
10-04,20:00:00,64534
10-04,21:00:00,60876
10-04,22:00:00,55345
10-04,23:00:00,48801
10-05,00:00:00,42713
10-05,01:00:00,38391
10-05,02:00:00,35639
10-05,03:00:00,33352
10-05,04:00:00,31562
10-05,05:00:00,30200
10-05,06:00:00,30960
10-05,07:00:00,33789
10-05,08:00:00,37951
10-05,09:00:00,43184
10-05,10:00:00,47729
10-05,11:00:00,51797
10-05,12:00:00,56090
10-05,13:00:00,60182
10-05,14:00:00,63745
10-05,15:00:00,66536
10-05,16:00:00,68575
10-05,17:00:00,69722
10-05,18:00:00,69664
10-05,19:00:00,68576
10-05,20:00:00,63994
10-05,21:00:00,55906
10-05,22:00:00,48326
10-05,23:00:00,42448
10-06,00:00:00,38127
10-06,01:00:00,35078
10-06,02:00:00,32028
10-06,03:00:00,28575
10-06,04:00:00,25477
10-06,05:00:00,23512
10-06,06:00:00,23538
10-06,07:00:00,24939
10-06,08:00:00,26875
10-06,09:00:00,28974
10-06,10:00:00,31232
10-06,11:00:00,33848
10-06,12:00:00,37017
10-06,13:00:00,40787
10-06,14:00:00,45512
10-06,15:00:00,50543
10-06,16:00:00,55317
10-06,17:00:00,58235
10-06,18:00:00,59210
10-06,19:00:00,59044
10-06,20:00:00,55418
10-06,21:00:00,48502
10-06,22:00:00,42211
10-06,23:00:00,37588
10-07,00:00:00,34599
10-07,01:00:00,32376
10-07,02:00:00,28739
10-07,03:00:00,25277
10-07,04:00:00,24062
10-07,05:00:00,22258
10-07,06:00:00,20521
10-07,07:00:00,23424
10-07,08:00:00,25231
10-07,09:00:00,27624
10-07,10:00:00,30064
10-07,11:00:00,32514
10-07,12:00:00,36092
10-07,13:00:00,39942
10-07,14:00:00,44152
10-07,15:00:00,48888
10-07,16:00:00,50823
10-07,17:00:00,54411
10-07,18:00:00,56883
10-07,19:00:00,56745
10-07,20:00:00,53497
10-07,21:00:00,46850
10-07,22:00:00,40593
10-07,23:00:00,35614
10-08,00:00:00,33241
10-08,01:00:00,30966
10-08,02:00:00,28609
10-08,03:00:00,25831
10-08,04:00:00,23450
10-08,05:00:00,21798
10-08,06:00:00,22057
10-08,07:00:00,23555
10-08,08:00:00,25345
10-08,09:00:00,27703
10-08,10:00:00,29645
10-08,11:00:00,32126
10-08,12:00:00,35448
10-08,13:00:00,39265
10-08,14:00:00,43394
10-08,15:00:00,47848
10-08,16:00:00,51834
10-08,17:00:00,54686
10-08,18:00:00,55634
10-08,19:00:00,54820
10-08,20:00:00,51396
10-08,21:00:00,44265
10-08,22:00:00,39097
10-08,23:00:00,35056
10-09,00:00:00,32504
10-09,01:00:00,30556
10-09,02:00:00,28203
10-09,03:00:00,25127
10-09,04:00:00,22768
10-09,05:00:00,21330
10-09,06:00:00,21638
10-09,07:00:00,23145
10-09,08:00:00,24910
10-09,09:00:00,27116
10-09,10:00:00,29369
10-09,11:00:00,31821
10-09,12:00:00,35023
10-09,13:00:00,38671
10-09,14:00:00,42822
10-09,15:00:00,47160
10-09,16:00:00,51200
10-09,17:00:00,53598
10-09,18:00:00,54454
10-09,19:00:00,53759
10-09,20:00:00,50600
10-09,21:00:00,43838
10-09,22:00:00,39121
10-09,23:00:00,34892
10-10,00:00:00,31911
10-10,01:00:00,29933
10-10,02:00:00,27851
